participant_id,time_gameplayed_utc,time_sent_utc,detail,condition,trial_number,position_is_top,correct_button,response_window,late_response,response_time
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,16,0,0,1360,0,1164.270043373108
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,16,0,0,1240,1,1319.1229104995728
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,16,1,1,860,0,750.108003616333
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,16,0,1,760,0,734.5149517059326
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,17,0,1,1400,0,845.695972442627
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,17,1,1,1280,0,996.8138933181763
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,17,0,1,840,0,668.626070022583
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,17,1,1,750,0,548.2980012893677
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,18,1,0,1390,1,N/A
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,18,0,1,1270,0,1128.8909912109375
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,18,0,1,800,0,645.1029777526855
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,18,1,1,740,0,641.103982925415
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,19,1,0,1430,1,1508.1321001052856
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,19,1,1,1260,0,844.7650671005249
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,19,0,1,720,0,575.713038444519
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,19,0,1,720,0,716.6509628295898
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,20,1,1,1470,0,1031.4860343933105
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,20,1,1,1240,0,845.6120491027832
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,20,1,0,560,1,564.3320083618164
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,20,1,1,680,0,542.4039363861084
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,21,1,1,1460,0,1261.8749141693115
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,21,1,1,1200,0,672.5690364837646
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,21,0,0,600,1,653.6730527877808
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,21,0,1,600,0,506.96301460266113
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,22,1,1,1450,0,790.8849716186523
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,22,0,1,1120,0,778.11598777771
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,22,1,0,640,1,867.4989938735962
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,22,1,0,440,1,529.9509763717651
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,23,0,0,1430,0,462.26000785827637
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,23,1,0,960,1,977.8831005096436
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,23,1,0,720,1,835.5228900909424
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,23,1,0,480,1,613.2199764251709
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,24,0,1,1470,0,1259.477972984314
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,24,1,1,1000,0,860.7910871505737
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_12,24,0,1,880,0,725.3080606460571
ADMIN-UCSF-BK007,2018-01-30 21:20:27+00:00,2018-02-02 21:20:48+00:00,,Feature_4,24,0,0,520,1,724.0140438079834
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,0,1,0,1000,1,1467.9369926452637
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,0,0,0,1000,1,1186.702013015747
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,0,0,1,1000,0,903.5530090332031
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,0,0,1,1000,0,734.6670627593994
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,1,1,0,1040,1,1171.2679862976074
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,1,0,0,1040,1,1497.4679946899414
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,1,1,1,990,0,760.4770660400391
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,1,0,1,990,0,711.0939025878906
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,2,0,0,1080,1,1496.4369535446167
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,2,0,1,1080,0,678.1100034713745
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,2,0,1,980,0,603.7169694900513
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,2,0,1,980,0,660.5210304260254
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,3,0,0,1160,1,N/A
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,3,1,1,1070,0,998.2810020446777
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,3,0,1,960,0,581.279993057251
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,3,1,1,960,0,576.1189460754395
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,4,1,0,1320,1,N/A
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,4,1,1,1060,0,932.6279163360596
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,4,0,1,920,0,826.714038848877
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,4,0,1,920,0,532.4139595031738
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,5,1,1,1640,0,1188.4779930114746
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,5,1,0,1040,1,1110.489010810852
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,5,1,1,840,0,762.861967086792
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,5,0,1,840,0,526.5159606933594
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,6,0,1,1630,0,1293.4930324554443
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,6,1,1,1080,0,962.3029232025146
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,6,1,0,680,1,819.8750019073486
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,6,1,1,680,0,571.3769197463989
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,7,1,1,1620,0,930.0709962844849
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,7,1,1,1070,0,730.8250665664673
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,7,1,0,720,1,745.5530166625977
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,7,1,0,360,1,693.8420534133911
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,8,0,1,1600,0,867.5121068954468
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,8,1,1,1060,0,949.5600461959839
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,8,0,1,760,0,502.282977104187
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,8,1,0,400,1,501.12903118133545
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,9,1,0,1560,1,N/A
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,9,0,1,1040,0,946.1749792098999
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,9,1,0,750,0,663.0589962005615
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,9,1,0,440,1,700.2990245819092
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,10,0,1,1600,0,1386.4120244979858
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,10,1,1,1000,0,773.2959985733032
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,10,0,1,790,0,707.2679996490479
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,10,0,0,520,1,634.1739892959595
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,11,1,1,1590,0,861.5289926528931
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,11,0,1,920,0,871.4430332183838
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,11,0,0,780,1,820.6599950790405
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,11,1,1,680,0,565.2810335159302
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,12,0,1,1580,0,900.8669853210449
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,12,1,0,760,1,927.6590347290039
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,12,0,1,820,0,643.1349515914917
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,12,0,1,670,0,568.9070224761963
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,13,1,1,1560,0,1349.0220308303833
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,13,0,1,800,0,613.2220029830933
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,13,1,1,810,0,576.233983039856
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,13,0,0,660,1,765.0660276412964
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,14,0,1,1520,0,834.4669342041016
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,14,1,1,790,0,746.6939687728882
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,14,0,1,800,0,779.7030210494995
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,14,0,0,700,1,780.9960842132568
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,15,1,1,1440,0,962.7339839935303
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,15,1,1,780,0,639.1479969024658
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,15,0,1,780,0,710.4570865631104
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,15,1,1,740,0,709.0380191802979
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,16,0,1,1280,0,660.9079837799072
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,16,0,0,760,1,1187.7549886703491
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,16,1,0,740,1,819.8599815368652
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,16,0,0,730,1,848.065972328186
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,17,0,0,960,1,1378.0150413513184
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,17,1,0,800,1,879.5340061187744
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,17,1,1,780,0,728.1839847564697
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,17,1,1,770,0,599.9350547790527
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,18,0,1,1000,0,941.5349960327148
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,18,0,0,840,1,1124.5660781860352
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,18,1,0,770,1,817.6119327545166
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,18,1,1,760,0,680.5050373077393
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,19,0,0,990,1,N/A
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,19,0,0,920,1,1195.223093032837
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,19,1,0,810,1,822.2700357437134
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,19,1,1,750,0,624.8350143432617
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,20,1,0,1030,1,1208.624005317688
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,20,0,1,1080,0,1060.6119632720947
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,20,0,1,850,0,729.8640012741089
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,20,1,0,730,1,730.0170660018921
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,21,0,0,1070,1,1172.8240251541138
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,21,1,1,1070,0,1041.5780544281006
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,21,0,1,840,0,767.6470279693604
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,21,1,1,770,0,588.8569355010986
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,22,1,1,1150,0,799.5710372924805
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,22,0,1,1060,0,1000.9109973907471
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,22,1,1,830,0,798.2689142227173
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,22,0,1,760,0,692.939043045044
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,23,1,1,1140,0,793.2469844818115
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,23,0,0,1040,1,1275.0880718231201
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,23,1,1,810,0,718.8490629196167
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,23,1,1,750,0,581.2039375305176
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_12,24,1,0,1130,0,1063.5240077972412
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,24,1,1,1080,0,937.1500015258789
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_12,24,1,1,770,0,721.2579250335693
ADMIN-UCSF-BK008,2018-01-30 21:39:34+00:00,2018-02-02 21:20:48+00:00,,Feature_4,24,0,0,730,1,735.8049154281616
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,0,1,1,1000,0,800.4459142684937
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,0,1,1,1000,0,463.81402015686035
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,0,1,0,1000,0,585.1719379425049
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,1,1,1,990,0,575.3690004348755
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,1,1,0,990,0,362.3889684677124
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,1,1,1,1040,0,436.5350008010864
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,2,0,0,980,1,N/A
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,2,0,0,1030,0,494.80199813842773
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,2,1,1,1030,0,545.1569557189941
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Conjunction_4,3,1,0,1020,1,N/A
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,3,1,1,1070,0,495.93794345855713
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,3,0,0,1020,0,504.5720338821411
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,4,1,1,1060,0,710.30592918396
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,4,0,0,1060,0,481.01305961608887
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,5,1,0,1050,0,507.24899768829346
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,5,0,0,1100,0,668.8209772109985
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,6,0,1,1090,0,694.4169998168945
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,6,0,1,1180,0,557.6419830322266
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,7,1,0,1080,0,814.655065536499
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,7,1,1,1170,0,586.6990089416504
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,8,0,1,1120,0,464.419960975647
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,8,0,0,1160,0,496.7080354690552
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,9,0,0,1110,0,486.30595207214355
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,9,1,1,1200,0,734.9129915237427
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,10,1,1,1150,0,469.08390522003174
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,10,1,1,1190,0,609.1560125350952
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,11,0,0,1140,0,553.6190271377563
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,11,1,1,1180,0,483.63304138183594
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,12,1,1,1180,0,629.5509338378906
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,12,1,1,1160,0,520.6849575042725
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,13,1,0,1170,0,684.4459772109985
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,13,1,1,1120,0,525.4409313201904
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,14,0,1,1210,0,618.5649633407593
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,14,0,0,1040,0,548.6119985580444
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,15,1,0,1200,0,686.3360404968262
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,15,0,0,1080,0,581.5889835357666
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,16,0,1,1240,0,634.4950199127197
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,16,0,0,1120,0,588.0188941955566
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,17,1,1,1230,0,978.0340194702148
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,17,0,1,1200,0,490.57507514953613
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,18,0,0,1220,1,1229.3349504470825
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,18,0,0,1190,0,609.2849969863892
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,19,0,1,1260,0,807.6869249343872
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,19,1,1,1230,0,563.6570453643799
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,20,0,1,1250,0,853.050947189331
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,20,1,0,1220,0,650.3050327301025
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,21,1,1,1240,0,645.6300020217896
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_4,21,1,1,1260,0,515.3800249099731
ADMIN-UCSF-BK010,2018-01-30 22:05:40+00:00,2018-02-02 21:20:48+00:00,,Feature_12,22,0,1,1220,0,726.2870073318481
